,file_name,formula,h,explicit,ep_len,reward,init_omega,init_theta
55,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,True,1000,-6319.352773509409,-40.41905929813497,-0.12085728390727368
53,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,True,1000,-5737.243386121437,1.495603292874635,7.999999913171111
51,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,True,1000,-5737.243386121432,-1.4956032786259246,-7.999999795183285
56,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,True,1000,-5737.243386121432,-1.4956033212753082,-7.999999995050739
58,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,True,1000,-5737.243386121432,-1.4956033722338855,-7.99999992319739
9,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.05,False,1000,-7475.761098065827,-2.7305057687568857,-0.2083417490194833
8,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.05,False,1000,-7475.625456090044,-3.5545483047807416,0.20764348906232882
3,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.05,False,1000,-7475.318074327646,-2.724359900728446,-0.20514947109588103
7,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.05,False,1000,-7474.877332228416,2.7187745279943067,0.20011942877096325
2,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.05,False,1000,-1090.997713970891,1.0155368048019104,-7.982940888570472
16,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.025,False,1000,-7497.128699878485,-2.693227093427299,-0.1579978393744353
17,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.025,False,1000,-1694.3619610711448,2.2453223259322317,-7.996850110214049
10,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.025,False,1000,-1690.886424621955,-2.245723540944809,7.996755589660722
14,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.025,False,1000,-1690.330235067793,-8.528755649792698,7.99679202532959
19,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.025,False,1000,-1671.0005888645735,2.269870139827463,-7.992020248319329
26,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,False,1000,-7520.291041191298,-3.5068816703619,0.13595686931247344
27,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,False,1000,-3379.529513941652,-2.3753672041983958,7.996943732207822
28,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,False,1000,-3379.400665504216,-2.3855591391930084,7.999704567232635
24,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,False,1000,-3368.191585057235,2.3775284269482277,-7.998883526978278
25,symbolic_complex7A_cma_pendulum_fav_model.pt,((2.86554158480621*(x2 * x0) + 6.973008798444018*x1 ) / -1.0487190329828968),0.0125,False,1000,-3365.7039642210616,2.385889853228474,-7.999951185024387
