,file_name,formula,h,explicit,ep_len,reward,init_omega,init_theta
0,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.05,False,1000,-3693.6394230405904,0.6572287191845421,-7.999999993154585
7,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.025,False,1000,-4404.935938114218,3.1418702920224844,0.0011452904508059266
8,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.025,False,1000,-3971.1701591319993,3.185350216870204,0.6675645093381731
9,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.025,False,1000,-3930.8823775160567,2.9364536576699276,-1.1364107289309564
13,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.025,False,1000,-3838.1380184842196,-2.1822914368076125,-7.995476247529063
12,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.025,False,1000,-3837.5506778855774,-2.2157323949192813,-7.220489509865655
17,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.0125,False,1000,-4019.8440376524854,-21.608402071117535,-0.3844757978945452
14,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.0125,False,1000,-3925.739593662413,-2.4233710077404815,-7.811083700827936
20,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.0125,False,1000,-3923.802279903886,-2.1567542767605183,-6.789234078789971
18,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.0125,False,1000,-3923.1521018940275,-15.08809229262029,-7.953830174390082
16,symbolic_complex9A_final_model.pt,((((1.303342580795288*x2 + 4.180480480194092*x1) * x0) + 0.36475899815559387*x1) / -0.5190477967262268),0.0125,False,1000,-3923.1402754526075,2.5219924945286696,7.962853777658759
