,file_name,formula,parametrized_formula,reward_mean,reward_std,reward16_mean,reward16_std,reward_halfdt_mean,reward_halfdt_std,explicit_reward_mean,explicit_reward_std,explicit_reward16_mean,explicit_reward16_std,explicit_reward_halfdt_mean,explicit_reward_halfdt_std,imexplicit_rew_discrep_mean,imexplicit_rew_discrep_std,prec_discrep_mean,prec_discrep_std,prec_exp_discrep_mean,prec_exp_discrep_std
0,SmallNet25_cma_swingup_final_model.pt,5 -> 25 (relu) -> 1 (tanh) ,5 -> 25 (relu) -> 1 (tanh) ,349.8480640907379,43.434962580913066,349.9491824831412,43.43579370832161,698.5080197816237,93.17224686779875,333.44300808525384,85.75272378663607,326.4417133870541,96.77802265485619,688.9499988651596,122.25061131563382,21.607355048629106,82.50309255267423,0.2895913988756365,0.5097780275320849,7.193214831839141,48.89466042221497
1,SmallNet25.pt,5 -> 25 (relu) -> 1 (tanh) ,5 -> 25 (relu) -> 1 (tanh) ,116.95164156174927,176.2570950026485,113.95039507312093,174.25723426653616,257.65684456442943,357.14326265537926,177.1212118523248,184.87584896600433,177.2385873765592,184.9152011068799,478.29806717124796,363.5182192903377,266.5582730633486,154.7962550366457,3.3846539093685353,28.270168916612185,0.2371299943985923,0.7098581996760063
2,td3_actor_400_300_ReLU.pth,Actor,Actor,380.1732177416491,8.714036134306252,380.1571544762474,8.712256871604875,758.7433620426725,17.538789692477103,381.9361232350298,8.475853689547701,381.9559169246626,8.457290672213297,761.873359896454,17.01006704481803,1.7629054933806765,0.8184390688093569,0.03688493755820673,0.160991866278446,0.03659898274228908,0.20023764966717642
