,file_name,formula,parametrized_formula,reward_mean,reward_std,reward16_mean,reward16_std,reward_halfdt_mean,reward_halfdt_std,explicit_reward_mean,explicit_reward_std,explicit_reward16_mean,explicit_reward16_std,explicit_reward_halfdt_mean,explicit_reward_halfdt_std,imexplicit_rew_discrep_mean,imexplicit_rew_discrep_std,prec_discrep_mean,prec_discrep_std,prec_exp_discrep_mean,prec_exp_discrep_std
0,symbolic_Symbolic27_swingup_regression.pt,(((x3 * 3.9907198) + -0.2077273) + (1.0 * x4 + (x1 * -0.15355267))) / (((((x3 * 3.9907198) + 1.0 * x4) * ((x3 * 3.130886) + 1.0 * x4)) * -0.21450245) + -1.1192385),(((x3 * 3.9907198) + -0.2077273) + (1.0 * x4 + (x1 * -0.15355267))) / (((((x3 * 3.9907198) + 1.0 * x4) * ((x3 * 3.130886) + 1.0 * x4)) * -0.21450245) + -1.1192385),302.1955243468732,49.7151116038295,302.18531012856505,49.723671891953124,606.1316635452408,104.44258751926144,261.24038101615923,89.47218961548143,261.2490496294426,89.44343103387135,585.1639314992887,127.16151658639166,89.08448303763412,74.62471561752224,0.01242146521624818,0.09925679389834081,0.07187156979432985,0.2530688986890233
1,symbolic_complex21_cma_swingup_fav_model.pt,((x3 * 6.767351200568742) + 3.6233933730772825 * x4) / (((((x3 * 3.2482882936834527) + 0.6662924081343168 * x4) * ((x3 * 9.135688327946498) + 1.1997753336125263 * x4)) * -0.7465929829897744) + -0.13873262464256828),((x3 * 6.767351200568742) + 3.6233933730772825 * x4) / (((((x3 * 3.2482882936834527) + 0.6662924081343168 * x4) * ((x3 * 9.135688327946498) + 1.1997753336125263 * x4)) * -0.7465929829897744) + -0.13873262464256828),220.29429035074108,96.74155346045362,216.9268638819988,95.53487545128415,474.5805846392218,194.2751802100819,334.2694712477911,37.07718525516867,333.85533017825975,37.98124680663232,632.186319653164,119.32292043838136,121.95773777024209,88.89805690720934,5.062662344680357,8.62183499286025,0.9316421171632828,3.6263870667279248
2,symbolic_complex17_cma_swingup_fav_model.pt,((x3 * 92.0707981978979) + 35.31403859846044 * x4) / (((x4 * ((x3 * 14.616212435507046) + 2.564206525517378 * x4)) * -3.5220632954659585) + -12.626553928515493),((x3 * 92.0707981978979) + 35.31403859846044 * x4) / (((x4 * ((x3 * 14.616212435507046) + 2.564206525517378 * x4)) * -3.5220632954659585) + -12.626553928515493),181.6257571263134,102.89400694117735,181.87051968282438,103.03495550781682,397.0164462798639,209.24086431611778,316.6359341924079,57.95026787122048,316.57694551918223,58.02904518213789,579.8278610022026,156.50168104142332,155.5721976699308,87.5371589886869,0.47107712663711937,1.3060401541385334,0.14516721524559217,0.5260950371111384
3,symbolic_complex19_cma_swingup_fav_model.pt,((x3 * 5.046861093818434) + 1.422385813301791 * x4) / ((((-1.8336456067440756 * x4 + 1.3519432134015161 * x3) * ((x3 * 3.358596577975964) + 0.5028390468876571*x4)) * 0.3368803402380893) + -1.1550591144484552),((x3 * 5.046861093818434) + 1.422385813301791 * x4) / ((((-1.8336456067440756 * x4 + 1.3519432134015161 * x3) * ((x3 * 3.358596577975964) + 0.5028390468876571*x4)) * 0.3368803402380893) + -1.1550591144484552),179.7356872320209,123.045975379913,179.76773868891863,123.0852968916589,395.1429309553459,252.60167940047583,308.60594438681744,72.52114561459861,308.60480668673057,72.51887209253155,587.018619194214,175.46490902981367,164.70020711979404,99.66638779094298,0.15718424791118196,0.5010028927155062,0.08344624479403137,0.3019550991833549
4,td3_actor_400_300_ReLU.pth,Actor,Actor,381.0891418457031,8.306239128112793,381.0792236328125,8.320847511291504,760.60498046875,16.664796829223633,382.6770324707031,8.069778442382812,382.678466796875,8.063773155212402,763.5077514648438,16.2751407623291,1.5878612995147705,0.6762062311172485,0.028194274753332138,0.10075228661298752,0.01791686937212944,0.05541957914829254
