-1.050158619880676270e+00
2.403298616409301758e-01
-6.479389071464538574e-01
1.246288061141967773e+00
-1.106210112571716309e+00
-1.443451166152954102e+00
1.313125729560852051e+00
-1.883112668991088867e+00
-1.113855242729187012e+00
-1.096968889236450195e+00
